Wall time,Step,Value
1717404726.865117,1,0.42266160249710083
1717404728.452016,2,0.42461976408958435
1717404730.189066,3,0.4319678246974945
1717404731.933472,4,0.3330911695957184
1717404733.7671816,5,0.3952338993549347
1717404735.6263883,6,0.32025787234306335
1717404737.4309716,7,0.4225327968597412
1717404739.1497812,8,0.3626192808151245
1717404740.9119716,9,0.3694709837436676
1717404742.6891463,10,0.39061903953552246
1717404744.4216933,11,0.41964396834373474
1717404746.1787949,12,0.42193230986595154
1717404747.941421,13,0.40268975496292114
1717404749.7321613,14,0.41464963555336
1717404750.4055123,15,0.3894013464450836
1717404752.1593797,16,0.4540734589099884
1717404752.9134629,17,0.4026466906070709
1717404754.6579678,18,0.40171194076538086
1717404756.4177005,19,0.43479612469673157
1717404757.0389836,20,0.3894784450531006
1717404758.8244815,21,0.43656837940216064
1717404759.0935981,22,0.43235743045806885
1717404760.945988,23,0.422017902135849
1717404762.7768419,24,0.40758052468299866
1717404764.581815,25,0.402766615152359
1717404766.4256384,26,0.40721040964126587
1717404768.1088474,27,0.366540789604187
1717404769.9643598,28,0.410369336605072
1717404772.0109658,29,0.4099278748035431
1717404773.3642063,30,0.39334550499916077
1717404775.8378572,31,0.4401775002479553
1717404777.7617502,32,0.4251023232936859
1717404778.3534925,33,0.44984614849090576
1717404780.4252887,34,0.3692772388458252
1717404782.4266384,35,0.4464530646800995
1717404784.227045,36,0.4157507121562958
1717404786.118393,37,0.39326211810112
1717404787.948629,38,0.4113936424255371
1717404789.8166685,39,0.39435315132141113
1717404792.0305061,40,0.43659600615501404
1717404792.4323192,41,0.44908860325813293
1717404794.497057,42,0.3643818795681
1717404794.7374866,43,0.4303012490272522
1717404795.1455407,44,0.4457477331161499
1717404795.6814485,45,0.4044707715511322
1717404797.5377767,46,0.2665698230266571
1717404799.3723223,47,0.41450998187065125
1717404801.1448166,48,0.40763434767723083
1717404803.0534482,49,0.37098151445388794
1717404803.6092894,50,0.3875797688961029
1717404805.4372401,51,0.3960226774215698
1717404807.2493384,52,0.42925381660461426
1717404809.0606399,53,0.40830549597740173
1717404810.873829,54,0.4224355220794678
1717404811.65124,55,0.42372262477874756
1717404813.505278,56,0.42711299657821655
1717404815.2864525,57,0.4497474133968353
1717404817.0992813,58,0.43986010551452637
1717404818.9296575,59,0.44983166456222534
1717404820.7630355,60,0.41646629571914673
1717404822.5636787,61,0.45189419388771057
1717404824.3353033,62,0.43617522716522217
1717404826.1448724,63,0.4185134172439575
1717404827.9558923,64,0.45034241676330566
1717404829.8111584,65,0.44432562589645386
1717404831.6103652,66,0.41704535484313965
1717404833.3789747,67,0.4192829430103302
1717404835.1819658,68,0.3769579529762268
1717404836.9984682,69,0.4104048013687134
1717404838.7932134,70,0.41374561190605164
1717404840.1659899,71,0.4184369444847107
