Wall time,Step,Value
1691999079.3691769,19,6.776543140411377
1691999079.7761776,25,9.404779434204102
1691999080.9612806,41,0.3466843366622925
1691999081.1002789,43,1.033809781074524
1691999081.3192768,46,2.051224708557129
1691999082.0529308,57,5.9183149337768555
1691999083.126505,72,12.532462120056152
1691999083.3725045,75,14.132462501525879
1691999085.0769098,95,4.726895809173584
1691999086.0734699,107,9.84355354309082
1691999087.7900906,127,2.1929233074188232
1691999090.3110287,156,12.24544906616211
1691999090.5710313,159,13.429215431213379
1691999091.4046404,168,2.387551784515381
1691999092.8940568,184,8.526885032653809
1691999093.0776565,186,8.904779434204102
1691999097.0024157,230,12.625378608703613
1691999097.5054436,235,14.62314510345459
1691999099.0491326,250,3.0569608211517334
1691999099.6351728,256,1.033809781074524
1691999100.104844,261,2.8286516666412354
1691999100.769135,268,5.793612957000732
1691999101.3346422,274,8.042394638061523
1691999104.6562724,309,5.895044803619385
1691999104.837273,311,6.787919521331787
1691999105.5568652,319,10.164278030395508
1691999107.5967562,340,2.387551784515381
1691999108.401252,348,5.209225177764893
1691999110.2993245,368,14.114316940307617
1691999115.1612864,422,3.0569608211517334
1691999115.251286,423,3.390308380126953
1691999116.770836,440,10.282462120056152
1691999117.0313861,443,11.598124504089355
1691999117.2933867,446,12.912662506103516
1691999118.63802,461,2.722750186920166
1691999118.9120464,464,3.7229013442993164
1691999119.0016015,465,4.054834842681885
1691999119.8968723,475,8.088086128234863
1691999121.5721157,494,0.3466843366622925
1691999123.4664896,515,8.088086128234863
1691999124.9692938,532,15.643685340881348
1691999125.4303217,537,1.3745343685150146
1691999127.887129,564,11.859139442443848
1691999128.8303401,574,0.3466843366622925
1691999129.3659735,580,2.387551784515381
1691999130.0021837,587,4.731143474578857
1691999130.0941663,588,5.104706764221191
1691999133.0797873,621,2.722750186920166
1691999133.2607875,623,3.390308380126953
1691999134.3198245,635,8.086198806762695
1691999134.9148247,642,10.832816123962402
1691999134.9999478,643,11.192438125610352
1691999135.1679785,645,11.89801025390625
1691999135.4200542,648,12.930375099182129
1691999135.587089,650,13.606109619140625
1691999136.655135,662,3.0569608211517334
1691999137.558371,672,6.776543140411377
1691999141.3925984,715,8.594481468200684
1691999142.0949495,723,12.128326416015625
1691999142.794006,731,15.634489059448242
1691999143.601755,740,2.387551784515381
1691999144.7651649,753,7.729153156280518
1691999145.1128545,757,9.392327308654785
1691999145.9118814,766,13.545104026794434
1691999146.2625327,770,15.520103454589844
1691999146.44056,772,16.520103454589844
1691999146.6325731,774,0.3466843366622925
1691999147.2542014,781,2.722750186920166
1691999147.707278,786,4.545044898986816
1691999147.8862877,788,5.445044994354248
1691999148.3468795,793,1.033809781074524
1691999148.5229287,795,1.7136104106903076
1691999148.8799489,799,3.376479148864746
1691999149.2375789,803,5.176479339599609
1691999149.768626,809,7.755725383758545
