Wall time,Step,Value
1717404724.0682492,1,0.43668925762176514
1717404725.6745262,2,0.43668925762176514
1717404727.4279716,3,0.4633691906929016
1717404729.1704152,4,0.46514225006103516
1717404730.9619823,5,0.4414878189563751
1717404732.7483454,6,0.4222453534603119
1717404734.2122655,7,0.43901804089546204
1717404735.9653506,8,0.43445953726768494
1717404736.685863,9,0.414760023355484
1717404738.4525306,10,0.43445953726768494
1717404740.23484,11,0.43445953726768494
1717404741.9719048,12,0.43445953726768494
1717404743.4062147,13,0.42065367102622986
1717404745.1345282,14,0.406475305557251
1717404745.4109921,15,0.43871811032295227
1717404747.2127588,16,0.39498624205589294
1717404748.9273562,17,0.4379040598869324
1717404750.7875292,18,0.4004501700401306
1717404751.7012897,19,0.43801286816596985
1717404753.456846,20,0.42421039938926697
1717404754.2376602,21,0.4142090678215027
1717404754.8393145,22,0.44364872574806213
1717404756.5775275,23,0.43340399861335754
1717404758.3456736,24,0.44119730591773987
1717404760.133592,25,0.45049113035202026
1717404761.2682073,26,0.47182321548461914
1717404763.1079478,27,0.4655727446079254
1717404764.8523815,28,0.4204995036125183
1717404766.6552231,29,0.44560396671295166
1717404768.3890202,30,0.46715569496154785
1717404768.6808872,31,0.4553520679473877
1717404770.4860206,32,0.4207536578178406
1717404772.2905662,33,0.4083331823348999
1717404775.1769056,34,0.4557977616786957
1717404777.008116,35,0.4282693564891815
1717404779.0185335,36,0.4412863552570343
1717404781.1398323,37,0.4484638273715973
1717404783.001736,38,0.4660743772983551
1717404784.785754,39,0.45258644223213196
1717404786.5774405,40,0.46110859513282776
1717404788.3707807,41,0.43445953726768494
1717404790.212064,42,0.45170408487319946
1717404792.395905,43,0.4536269009113312
1717404794.3973505,44,0.43445953726768494
1717404796.1408935,45,0.45578110218048096
1717404797.9115202,46,0.4407942593097687
1717404799.6902032,47,0.4241980016231537
1717404801.4305701,48,0.44527965784072876
1717404803.2246268,49,0.44353190064430237
1717404805.0125575,50,0.43445953726768494
1717404806.7730718,51,0.43389683961868286
1717404808.590317,52,0.43445953726768494
1717404810.3641305,53,0.4379975199699402
1717404811.999521,54,0.4398747980594635
1717404813.8259158,55,0.45472896099090576
1717404815.6401799,56,0.43445953726768494
1717404817.4683917,57,0.43445953726768494
1717404819.2672808,58,0.43445953726768494
1717404821.0915742,59,0.42126694321632385
1717404822.8627644,60,0.43445953726768494
1717404824.6338336,61,0.43445953726768494
1717404826.4246428,62,0.43445953726768494
1717404828.2336833,63,0.43445953726768494
1717404830.088938,64,0.43445953726768494
1717404831.913287,65,0.43445953726768494
1717404833.6932957,66,0.4517853856086731
1717404835.4823034,67,0.4493769407272339
1717404837.2779133,68,0.42388880252838135
1717404839.0932286,69,0.43445953726768494
1717404840.8690827,70,0.43445953726768494
1717404842.6912131,71,0.43445953726768494
1717404844.4569952,72,0.45043671131134033
1717404846.2171085,73,0.43445953726768494
1717404848.004248,74,0.43445953726768494
1717404849.8429747,75,0.43445953726768494
1717404851.6125772,76,0.43445953726768494
1717404853.4449494,77,0.43445953726768494
1717404855.2401006,78,0.43445953726768494
1717404857.0025072,79,0.43445953726768494
1717404858.8105416,80,0.44473692774772644
1717404860.6061354,81,0.43445953726768494
1717404862.3603475,82,0.4524615406990051
1717404864.169729,83,0.43445953726768494
1717404865.9996688,84,0.43445953726768494
1717404867.8453758,85,0.43445953726768494
1717404869.710229,86,0.4407544732093811
1717404871.5904121,87,0.43484339118003845
1717404873.500857,88,0.4236178398132324
1717404875.2843778,89,0.43445953726768494
1717404877.0836778,90,0.43445953726768494
1717404878.8925412,91,0.42152154445648193
1717404880.6950197,92,0.43445953726768494
1717404882.5729175,93,0.43445953726768494
1717404884.4176521,94,0.4343295693397522
1717404886.2612765,95,0.43445953726768494
1717404888.1021898,96,0.43445953726768494
1717404889.8789942,97,0.43445953726768494
1717404891.6255183,98,0.4483749568462372
1717404893.059837,99,0.43832752108573914
1717404895.536963,100,0.44380080699920654
1717404897.4783618,101,0.45180246233940125
1717404899.2587943,102,0.43445953726768494
1717404900.9074595,103,0.4398747980594635
1717404902.7841809,104,0.43445953726768494
1717404904.580899,105,0.43445953726768494
1717404906.4035256,106,0.43445953726768494
1717404908.1874673,107,0.43445953726768494
1717404909.9877918,108,0.43445953726768494
1717404911.8022985,109,0.43445953726768494
1717404913.6082225,110,0.43445953726768494
1717404915.441893,111,0.43445953726768494
1717404917.221704,112,0.4479859173297882
1717404918.9916503,113,0.4479859173297882
1717404920.7885911,114,0.43445953726768494
1717404922.5859199,115,0.43445953726768494
1717404924.4598212,116,0.42136579751968384
1717404926.2356153,117,0.43445953726768494
1717404928.0757337,118,0.43445953726768494
1717404929.9124358,119,0.43445953726768494
1717404931.8876283,120,0.43445953726768494
1717404933.8116915,121,0.43445953726768494
1717404935.7540412,122,0.43445953726768494
1717404937.6358001,123,0.43445953726768494
1717404939.5119703,124,0.43445953726768494
1717404941.3717518,125,0.43445953726768494
1717404943.1927872,126,0.43445953726768494
1717404945.0922086,127,0.43445953726768494
1717404946.9092352,128,0.43445953726768494
1717404948.7148836,129,0.43445953726768494
1717404950.515335,130,0.43445953726768494
1717404952.288398,131,0.43445953726768494
1717404954.0597277,132,0.43445953726768494
1717404955.9246786,133,0.43445953726768494
1717404957.7145872,134,0.43445953726768494
1717404959.5405111,135,0.4254297912120819
1717404961.3409002,136,0.43445953726768494
1717404963.1246264,137,0.43445953726768494
1717404964.8804312,138,0.43445953726768494
1717404966.6627328,139,0.43445953726768494
1717404968.483428,140,0.43445953726768494
1717404970.2743945,141,0.43445953726768494
1717404972.0733047,142,0.43445953726768494
1717404973.9193888,143,0.43445953726768494
1717404975.7791388,144,0.43445953726768494
1717404977.5908594,145,0.43445953726768494
1717404979.3828979,146,0.43445953726768494
1717404981.1664839,147,0.43445953726768494
1717404982.9416137,148,0.43445953726768494
1717404984.7722363,149,0.43445953726768494
1717404986.5783744,150,0.43445953726768494
1717404988.3989058,151,0.43445953726768494
1717404990.1764586,152,0.43445953726768494
1717404991.9598346,153,0.43445953726768494
1717404993.7338488,154,0.43445953726768494
1717404995.48124,155,0.43445953726768494
1717404997.2666538,156,0.43445953726768494
1717404999.1416252,157,0.43445953726768494
1717405001.0339327,158,0.43445953726768494
1717405002.8010619,159,0.43445953726768494
1717405004.6018412,160,0.43445953726768494
1717405006.3425121,161,0.43445953726768494
1717405008.1282122,162,0.43445953726768494
1717405009.9364626,163,0.43445953726768494
1717405011.715344,164,0.43445953726768494
1717405013.5501604,165,0.43445953726768494
1717405015.3411834,166,0.43445953726768494
1717405017.245128,167,0.43445953726768494
1717405018.9887588,168,0.43445953726768494
1717405020.8735058,169,0.43445953726768494
1717405022.676978,170,0.43445953726768494
1717405024.5067809,171,0.43445953726768494
1717405026.2547276,172,0.43445953726768494
1717405028.0684772,173,0.43445953726768494
1717405029.8485515,174,0.43445953726768494
1717405031.6276755,175,0.43445953726768494
1717405033.40123,176,0.43445953726768494
1717405035.232816,177,0.43445953726768494
1717405037.0930927,178,0.43445953726768494
1717405038.907893,179,0.43445953726768494
1717405040.7208083,180,0.43445953726768494
1717405042.5044503,181,0.43445953726768494
1717405044.337525,182,0.43445953726768494
1717405046.1168025,183,0.43445953726768494
1717405047.8742938,184,0.43445953726768494
1717405049.658688,185,0.43445953726768494
1717405051.4173598,186,0.43445953726768494
1717405053.1937234,187,0.43445953726768494
1717405054.9731512,188,0.43445953726768494
1717405056.7379785,189,0.43445953726768494
1717405058.578173,190,0.43445953726768494
1717405060.3811553,191,0.43445953726768494
1717405062.2207756,192,0.43445953726768494
1717405064.0574749,193,0.43445953726768494
1717405065.868967,194,0.43445953726768494
1717405067.7773774,195,0.43445953726768494
1717405069.6404564,196,0.43445953726768494
1717405071.444545,197,0.43445953726768494
1717405073.3489263,198,0.43445953726768494
1717405075.158103,199,0.43445953726768494
1717405076.9422772,200,0.43445953726768494
1717405078.8386753,201,0.43445953726768494
1717405080.6395583,202,0.43445953726768494
1717405082.455703,203,0.43445953726768494
1717405084.2378976,204,0.43445953726768494
1717405086.0346184,205,0.43445953726768494
1717405087.8118072,206,0.43445953726768494
1717405089.9881682,207,0.43445953726768494
1717405093.168376,208,0.43445953726768494
1717405095.045621,209,0.43445953726768494
1717405096.824151,210,0.43445953726768494
1717405098.4398818,211,0.4396105110645294
1717405100.2952285,212,0.43445953726768494
1717405102.1108532,213,0.43445953726768494
1717405103.8947039,214,0.43445953726768494
1717405105.7128255,215,0.43445953726768494
1717405107.5260954,216,0.43445953726768494
1717405109.3367276,217,0.43445953726768494
1717405111.1344445,218,0.43445953726768494
1717405112.98107,219,0.43445953726768494
1717405114.840038,220,0.43445953726768494
1717405116.632329,221,0.43445953726768494
1717405118.4047365,222,0.43445953726768494
1717405120.1911643,223,0.43445953726768494
1717405122.010882,224,0.43445953726768494
1717405123.8233953,225,0.43445953726768494
1717405125.6972091,226,0.43445953726768494
1717405127.5245688,227,0.43445953726768494
1717405129.2855234,228,0.43445953726768494
1717405131.0472975,229,0.43445953726768494
1717405132.8259017,230,0.43445953726768494
1717405134.6575513,231,0.43445953726768494
1717405136.5098903,232,0.43445953726768494
1717405138.3504782,233,0.43445953726768494
1717405140.1908464,234,0.43445953726768494
1717405142.0163202,235,0.43445953726768494
1717405143.7971556,236,0.43445953726768494
1717405145.5900357,237,0.43445953726768494
1717405147.4789484,238,0.43445953726768494
1717405149.3278818,239,0.43445953726768494
1717405151.1437652,240,0.43445953726768494
1717405152.9287689,241,0.43445953726768494
1717405154.7150075,242,0.43445953726768494
1717405156.600738,243,0.43445953726768494
1717405158.399114,244,0.43445953726768494
1717405160.1884985,245,0.43445953726768494
1717405161.974459,246,0.43445953726768494
1717405163.8150485,247,0.43445953726768494
1717405165.659727,248,0.43445953726768494
1717405167.509477,249,0.43445953726768494
1717405169.4035444,250,0.43445953726768494
1717405171.1471486,251,0.43445953726768494
1717405173.06866,252,0.43445953726768494
1717405174.8253398,253,0.43445953726768494
