Wall time,Step,Value
1691997997.7038412,19,6.47493839263916
1691997998.0794704,25,8.639111518859863
1691997999.0782585,41,0.2670888304710388
1691997999.2022564,43,0.7705081701278687
1691997999.3882546,46,1.597598910331726
1691998000.0748823,57,5.9255876541137695
1691998001.091407,72,12.135486602783203
1691998001.3224223,75,13.455495834350586
1691998002.913149,95,0.7964335083961487
1691998003.8837888,107,2.11926007270813
1691998005.5023835,127,9.182159423828125
1691998008.0207992,156,4.99760103225708
1691998008.2772355,159,5.994684219360352
1691998009.063252,168,9.656502723693848
1691998010.448522,184,1.0465190410614014
1691998010.615518,186,1.647603988647461
1691998014.4606812,230,12.455042839050293
1691998014.895751,235,14.572060585021973
1691998016.2239602,250,3.110506534576416
1691998016.736575,256,5.254532814025879
1691998017.1692233,261,7.483839988708496
1691998017.7802544,268,10.63383674621582
1691998018.2898817,274,13.333836555480957
1691998021.2767127,309,12.0604887008667
1691998021.448719,311,13.05650520324707
1691998022.1685276,319,16.88150405883789
1691998023.9648573,340,8.256387710571289
1691998024.6648817,348,11.480401039123535
1691998026.4361067,368,2.4605090618133545
1691998031.1162288,422,9.15688419342041
1691998031.2062259,423,9.65647029876709
1691998032.7257278,440,17.27359390258789
1691998033.0143237,443,0.7705081701278687
1691998033.3053243,446,1.597598910331726
1691998034.686969,461,8.659305572509766
1691998034.9675803,464,10.156399726867676
1691998035.0535908,465,10.57347583770752
1691998035.946688,475,14.981504440307617
1691998038.024839,494,5.373473644256592
1691998039.8885515,515,15.433370590209961
1691998041.4169483,532,4.179888725280762
1691998041.8449478,537,6.429388999938965
1691998044.2418919,564,1.0205934047698975
1691998045.1111846,574,4.560460090637207
1691998045.6271858,580,7.556835651397705
1691998046.2508166,587,1.0205934047698975
1691998046.3378165,588,1.2965337038040161
1691998049.2815208,621,2.8726046085357666
1691998049.4935207,623,0.5200091004371643
1691998050.6320593,635,3.9976046085357666
1691998051.28166,642,6.873990535736084
1691998051.3676598,643,7.276480674743652
1691998051.540681,645,7.8969879150390625
1691998051.8119576,648,9.174173355102539
1691998051.998545,650,10.156902313232422
1691998053.0826468,662,0.2670888304710388
1691998053.935685,672,3.097604751586914
1691998057.6810248,715,0.2670888304710388
1691998058.382643,723,2.4976046085357666
1691998059.0884757,731,5.397487640380859
1691998059.8854756,740,8.760489463806152
1691998061.1667037,753,14.154021263122559
1691998061.5347333,757,0.7705081701278687
1691998062.3243732,766,3.62709641456604
1691998062.6744025,770,5.481985092163086
1691998062.8484027,772,6.399068832397461
1691998063.0204024,774,7.022494316101074
1691998063.6374326,781,9.319779396057129
1691998064.0690765,786,10.899038314819336
1691998064.2420764,788,11.475724220275879
1691998064.6790783,793,13.709531784057617
1691998064.8700783,795,0.2670888304710388
1691998065.2246802,799,1.2965337038040161
1691998065.56868,803,3.0320839881896973
1691998066.0873005,809,6.031464576721191
1691998066.1751852,810,6.531464576721191
1691998068.162971,833,16.981483459472656
1691998068.5180001,837,0.7705081701278687
1691998071.484422,870,12.243562698364258
1691998072.0908816,877,15.007081985473633
1691998072.6299155,883,0.2670888304710388
1691998073.8544648,897,2.033513069152832
1691998074.213067,901,0.7705081701278687
1691998074.8200662,908,3.5315704345703125
1691998074.9937167,910,4.531467914581299
1691998075.6777146,918,8.531464576721191
1691998077.2990534,932,13.497686386108398
1691998077.3940325,933,13.880598068237305
1691998078.358499,943,1.2706079483032227
1691998078.6577246,946,2.383013963699341
1691998079.5062535,955,6.029389381408691
1691998080.2241404,963,9.249412536621094
1691998081.048159,972,1.6544541120529175
1691998081.1321592,973,2.0526645183563232
1691998081.683213,979,5.03146505355835
1691998081.7759228,980,5.531464576721191
1691998082.2280397,985,8.031464576721191
1691998083.7995791,1003,16.00648307800293
1691998084.067679,1006,17.20648193359375
1691998084.8774366,1015,3.0320839881896973
1691998087.856589,1045,16.956491470336914
1691998089.008685,1058,4.531467914581299
1691998089.5646827,1064,7.531464576721191
1691998089.8326814,1067,9.031464576721191
1691998090.0212677,1069,10.031464576721191
1691998090.369269,1073,11.256464958190918
1691998090.88727,1079,13.197683334350586
1691998091.3168843,1084,15.356584548950195
1691998092.214501,1094,2.4605090618133545
1691998092.731522,1100,5.373473644256592
1691998093.1602862,1105,7.756402015686035
1691998094.0458531,1115,11.960489273071289
1691998097.8064506,1157,12.956504821777344
1691998098.157094,1161,14.956384658813477
1691998098.242671,1162,15.456384658813477
1691998098.328796,1163,15.956384658813477
1691998099.9611516,1181,5.776393890380859
1691998101.1157413,1194,11.480401039123535
1691998102.2804089,1207,0.2670888304710388
1691998104.5037522,1233,11.096919059753418
1691998105.564458,1245,16.956384658813477
1691998106.8963568,1256,3.456505298614502
1691998107.185521,1259,4.956385612487793
1691998107.4610124,1262,6.2598042488098145
1691998109.3322768,1282,15.456384658813477
1691998109.8914301,1288,0.5200091004371643
1691998110.520586,1295,2.95708966255188
1691998111.0734646,1301,5.776393890380859
1691998112.5043244,1317,13.05650520324707
1691998112.7813106,1320,14.506505012512207
1691998113.8157027,1331,1.2965337038040161
1691998114.0763705,1334,2.4605090618133545
1691998114.3613324,1337,3.9564056396484375
1691998114.4513774,1338,4.456388473510742
1691998118.7433178,1386,6.911574363708496
1691998119.0052974,1389,8.383511543273926
1691998119.2702975,1392,9.506921768188477
