Wall time,Step,Value
1691827178.6962502,84,7.3775529861450195
1691827179.2597132,90,7.174225807189941
1691827180.5534403,106,7.218915939331055
1691827180.7117205,108,7.2400994300842285
1691827180.943538,111,7.261516571044922
1691827181.8133926,122,7.110923767089844
1691827183.0782855,137,7.200405120849609
1691827183.3236609,140,7.111920356750488
1691827185.0644841,160,6.599765300750732
1691827186.0836194,172,6.02120304107666
1691827187.812119,192,6.165094375610352
1691827190.3185022,221,5.855803489685059
1691827190.5741339,224,5.644190788269043
1691827191.3584766,233,5.842519760131836
1691827192.6931853,249,5.556725978851318
1691827192.85337,251,5.627063751220703
1691827196.6258144,295,5.362906455993652
1691827197.0732388,300,5.434221267700195
1691827198.363322,315,5.517672538757324
1691827198.86328,321,5.4022064208984375
1691827199.293336,326,5.358678817749023
1691827199.8782341,333,5.356638431549072
1691827200.3886945,339,5.351300239562988
1691827203.334035,374,5.156867980957031
1691827203.498657,376,5.127201080322266
1691827204.193206,384,5.119000434875488
1691827205.958538,405,5.01624059677124
1691827206.618377,413,5.017495632171631
1691827208.3286302,433,5.200458526611328
1691827212.9134877,487,4.8620195388793945
1691827212.993389,488,5.185626029968262
1691827214.4531753,505,4.956652641296387
1691827214.7084403,508,5.151203155517578
1691827214.9583693,511,5.1259565353393555
1691827216.2182965,526,5.229340553283691
1691827216.4832706,529,5.015531063079834
1691827216.5632448,530,5.046978950500488
1691827217.4235058,540,4.990805149078369
1691827219.0282195,559,4.9256415367126465
1691827220.8432438,580,4.903325080871582
1691827222.3032885,597,4.874002456665039
1691827222.7133248,602,4.9689178466796875
1691827225.0236404,629,4.896994590759277
1691827225.8432853,639,4.776739120483398
1691827226.3683293,645,4.9175872802734375
1691827226.9583478,652,4.929750442504883
1691827227.04344,653,4.7721123695373535
1691827229.873499,686,4.896531105041504
1691827230.0382605,688,4.803033351898193
1691827231.048134,700,4.8261942863464355
1691827231.6633136,707,4.766450881958008
1691827231.7483764,708,4.681560516357422
1691827231.9182155,710,4.784818172454834
1691827232.1635191,713,4.894606113433838
1691827232.3285155,715,4.855796813964844
