Wall time,Step,Value
1691827174.0334902,19,7.229389190673828
1691827174.453297,25,0.7705081701278687
1691827175.573664,41,7.229389190673828
1691827175.7137506,43,8.129388809204102
1691827175.9237638,46,0.5200091004371643
1691827176.6235425,57,4.529389381408691
1691827177.7158701,72,1.5715361833572388
1691827177.950226,75,2.471541404724121
1691827179.6687174,95,0.2670888304710388
1691827180.6135244,107,4.082425117492676
1691827182.2033997,127,0.5200091004371643
1691827184.6792717,156,2.6215412616729736
1691827184.9571671,159,0.7705081701278687
1691827185.7137408,168,3.854452610015869
1691827187.0736253,184,5.13155460357666
1691827187.2484672,186,6.031452178955078
1691827191.0737605,230,8.579388618469238
1691827191.5032232,235,10.829388618469238
1691827192.7537036,250,0.5200091004371643
1691827193.2436523,256,2.283513069152832
1691827193.6635811,261,4.529389381408691
1691827194.2785072,268,7.679388999938965
1691827194.8035758,274,10.379388809204102
1691827197.8531985,309,10.379388809204102
1691827198.01833,311,11.279389381408691
1691827198.6734333,319,14.879388809204102
1691827200.4485068,340,6.3293890953063965
1691827201.1433878,348,9.929388999938965
1691827202.8084228,368,1.2706079483032227
1691827207.3633404,422,7.229389190673828
1691827207.4532323,423,7.679388999938965
1691827208.878664,440,15.329388618469238
1691827209.1282156,443,16.57988739013672
1691827209.3938615,446,0.7705081701278687
1691827210.6533859,461,6.779388904571533
1691827210.923588,464,8.129388809204102
1691827211.013386,465,8.579388618469238
1691827211.8735902,475,13.079388618469238
1691827213.478331,494,3.6294095516204834
1691827215.2631404,515,13.079388618469238
1691827216.713423,532,2.7300937175750732
1691827217.1332912,537,4.979389190673828
1691827219.453671,564,0.2670888304710388
1691827220.303497,574,3.6294095516204834
1691827220.8233275,580,6.3293890953063965
1691827221.4489746,587,9.479389190673828
1691827221.5380967,588,9.929388999938965
1691827224.3032897,621,6.779388904571533
1691827224.4782715,623,7.679388999938965
1691827225.4986093,635,13.079388618469238
1691827226.073474,642,16.132308959960938
1691827226.1581552,643,16.57988739013672
1691827226.3433826,645,0.5200091004371643
1691827226.5936,648,1.2706079483032227
1691827226.763179,650,1.8535220623016357
1691827227.8085551,662,7.229389190673828
1691827228.6835616,672,11.729389190673828
1691827232.3032396,715,13.079388618469238
1691827232.9636376,723,16.57988739013672
1691827233.6438978,731,2.283513069152832
1691827234.4035218,740,6.3293890953063965
1691827235.528115,753,12.179388999938965
1691827235.8532083,757,13.979389190673828
1691827236.6181474,766,0.7705081701278687
1691827236.9484782,770,1.8535220623016357
1691827237.1132054,772,2.7300937175750732
1691827237.2851386,774,3.6294095516204834
1691827237.883306,781,6.779388904571533
1691827238.3231528,786,9.029389381408691
1691827238.4984856,788,9.929388999938965
1691827238.9130592,793,12.179388999938965
1691827239.0784254,795,13.079388618469238
1691827239.4032187,799,14.879388809204102
1691827239.738551,803,16.57988739013672
1691827240.2432768,809,1.5206104516983032
1691827240.3281167,810,1.8535220623016357
1691827242.2880604,833,12.179388999938965
1691827242.613068,837,13.979389190673828
1691827245.4084103,870,10.829388618469238
1691827245.978593,877,13.979389190673828
1691827246.4734468,883,16.57988739013672
1691827247.6557333,897,4.979389190673828
1691827247.9980986,901,6.779388904571533
1691827248.608456,908,9.929388999938965
1691827248.7784169,910,10.829388618469238
1691827249.4438534,918,14.429388999938965
1691827250.62823,932,2.7300937175750732
1691827250.7084978,933,3.179509401321411
1691827251.5582004,943,7.679388999938965
1691827251.8180754,946,9.029389381408691
1691827252.5700176,955,13.079388618469238
1691827253.228082,963,16.57988739013672
1691827253.9932897,972,2.7300937175750732
1691827254.079155,973,3.179509401321411
1691827254.5795116,979,5.879388809204102
1691827254.6684265,980,6.3293890953063965
1691827255.098546,985,8.579388618469238
1691827256.603332,1003,16.57988739013672
1691827256.868245,1006,0.7705081701278687
1691827257.6281135,1015,4.1311211585998535
1691827260.163355,1045,0.5200091004371643
1691827261.2830489,1058,5.429388999938965
1691827261.8133686,1064,8.129388809204102
1691827262.0884025,1067,9.479389190673828
1691827262.2533371,1069,10.379388809204102
1691827262.6030178,1073,12.179388999938965
1691827263.09345,1079,14.879388809204102
1691827263.5382686,1084,0.2670888304710388
1691827264.3833303,1094,3.681138038635254
1691827264.9030762,1100,6.381117343902588
1691827265.3331192,1105,8.631117820739746
1691827266.1881108,1115,13.131117820739746
1691827269.7180529,1157,13.979389190673828
1691827270.0484896,1161,15.696477890014648
1691827270.1338513,1162,16.132308959960938
1691827270.2182052,1163,16.57988739013672
1691827271.7533302,1181,6.831117630004883
1691827272.8531406,1194,12.681117057800293
1691827273.9375012,1207,1.0205934047698975
1691827276.139801,1233,12.179388999938965
1691827277.1480315,1245,0.5200091004371643
1691827278.0732098,1256,4.581118106842041
1691827278.3285053,1259,5.931117534637451
1691827278.588123,1262,7.2811174392700195
1691827280.2634203,1282,16.184038162231445
1691827280.778358,1288,1.3223322629928589
1691827281.3730726,1295,4.1311211585998535
1691827281.8830433,1301,6.831117630004883
1691827283.2284777,1317,14.03111743927002
1691827283.4741526,1320,15.381117820739746
1691827284.4031885,1331,2.3352415561676025
1691827284.658074,1334,3.681138038635254
1691827284.9134412,1337,5.0311174392700195
1691827285.003269,1338,5.4811177253723145
1691827289.078357,1386,9.081117630004883
1691827289.3382835,1389,10.431117057800293
1691827289.583344,1392,11.78111743927002
1691827289.6682577,1393,12.231117248535156
1691827291.4981604,1415,4.1311211585998535
1691827292.5280747,1427,9.53111743927002
1691827293.356215,1437,14.03111743927002
1691827293.683044,1441,15.74820613861084
1691827295.8382807,1466,9.081117630004883
1691827295.927193,1467,9.53111743927002
1691827296.8390977,1478,14.481117248535156
1691827297.513072,1486,0.7705081701278687
1691827297.842926,1490,1.9052506685256958
1691827298.0131109,1492,2.7818222045898438
1691827300.723205,1524,0.2670888304710388
1691827301.048298,1528,1.3223322629928589
1691827303.1691606,1553,12.231117248535156
1691827304.4983656,1569,1.5723390579223633
1691827304.5829382,1570,1.9052506685256958
1691827305.8631606,1585,8.631117820739746
1691827306.2084,1589,10.431117057800293
1691827307.5433931,1605,0.5200091004371643
1691827307.6230807,1606,0.7705081701278687
1691827309.5029166,1628,9.981117248535156
1691827309.9231877,1633,12.231117248535156
1691827310.3330438,1638,14.481117248535156
1691827310.5784137,1641,15.74820613861084
1691827311.007931,1646,0.7705081701278687
1691827311.2529144,1649,1.5723390579223633
1691827312.2736192,1661,6.831117630004883
1691827312.9632366,1669,10.431117057800293
1691827313.5382943,1676,13.581117630004883
1691827314.1183558,1683,16.631616592407227
1691827314.8829362,1692,2.7818222045898438
1691827315.222938,1696,4.581118106842041
1691827315.4030447,1698,5.4811177253723145
1691827315.5733304,1700,6.381117343902588
1691827315.8432355,1703,0.5200091004371643
1691827316.4279468,1710,2.7818222045898438
1691827317.187962,1719,6.831117630004883
1691827318.0529213,1729,11.331117630004883
1691827318.3833523,1733,13.131117820739746
1691827318.5429647,1735,14.03111743927002
1691827318.788368,1738,15.381117820739746
1691827319.2180567,1743,0.5200091004371643
1691827319.4632976,1746,1.3223322629928589
1691827319.5432465,1747,1.5723390579223633
1691827321.2582376,1767,10.431117057800293
1691827321.998279,1776,14.481117248535156
1691827322.5130892,1782,0.2670888304710388
1691827323.0928564,1789,2.3352415561676025
1691827323.1761477,1790,2.7818222045898438
1691827323.943233,1799,6.831117630004883
1691827324.5483403,1806,9.981117248535156
1691827326.3180363,1827,1.5723390579223633
1691827326.6631699,1831,3.2312378883361816
1691827327.5630236,1841,0.2670888304710388
1691827327.8930163,1845,1.3223322629928589
1691827328.6679523,1854,5.0311174392700195
1691827329.8230631,1867,10.881117820739746
1691827330.0678816,1870,12.231117248535156
1691827330.573948,1876,14.931117057800293
1691827330.7379956,1878,15.74820613861084
1691827333.6278625,1912,13.131117820739746
1691827334.1180398,1918,15.74820613861084
1691827335.548139,1935,5.4811177253723145
1691827336.4132857,1945,9.981117248535156
1691827336.6632278,1948,11.331117630004883
1691827336.8280575,1950,12.231117248535156
1691827338.3232563,1968,2.3352415561676025
1691827339.513318,1982,8.631117820739746
1691827339.6882405,1984,9.53111743927002
1691827341.198208,2002,0.5200091004371643
1691827341.5279164,2006,1.5723390579223633
